SKU,Name,Description,Stock,"Weight (kg)",Categories,images
237931,B7119F77V4HR-2T55-N,"Tyan SY B7119F77V4HR-2T55-N 4U Intel Xeon LGA3647 C621 Max768GB DDR4 PCIE RTL",0,43.50,"Systems/Barebones>System Xeon",images/237931.jpg
237932,10319-ST,"StarTech AC 10319-ST 10319 Compatible SFP+ Transceiver Module 40GBase-SR4 RTL",0,1.00,"I/O Card                      >Network Accessories",images/237932.jpg
237933,10338-ST,"StarTech AC 10338-ST 10338 Compatible SFP+ Transceiver Module - 10GBase-T RTL",0,1.00,"I/O Card                      >Network Accessories",images/237933.jpg
237934,10G-SFPP-BXD-40K-ST,"StarTech AC 10G-SFPP-BXD-40K-ST SFP+ Transceiver Module - 10GBase-BX Retail",0,1.00,"I/O Card                      >Network Accessories",images/237934.jpg
237939,SFPGE10KT5R3,"StarTech AC SFPGE10KT5R3 Juniper SFP Transceiver Module 1000Base-BX10-D Retail",0,1.00,"I/O Card                      >Network Accessories",images/237939.jpg
237940,SFPGE10KT4R3,"StarTech AC SFPGE10KT4R3 Juniper SFP Transceiver Module 1000Base-BX10-D Retail",0,1.00,"I/O Card                      >Network Accessories",images/237940.jpg
237956,10G-SFPP-BXD-ST,"StarTech AC 10G-SFPP-BXD-ST SFP+ Transceiver Module - 10GBase-BX Downstream",0,1.00,"I/O Card                      >Network Accessories",images/237956.jpg
237957,10G-SFPP-BXU-40K-ST,"StarTech AC 10G-SFPP-BXU-40K-ST SFP+ Transceiver Module - 10GBase-BX Upstream",0,1.00,"I/O Card                      >Network Accessories",images/237957.jpg
237958,10G-SFPP-BXU-ST,"StarTech AC 10G-SFPP-BXU-ST SFP+ Transceiver Module - 10GBase-BX Upstream",0,1.00,"I/O Card                      >Network Accessories",images/237958.jpg
237959,10G-SFPP-LR-ST,"StarTech AC 10G-SFPP-LR-ST SFP+ Transceiver Module - 10GBase-LR Retail",0,1.00,"I/O Card                      >Network Accessories",images/237959.jpg
237961,10G-SFPP-LRM-ST,"StarTech AC 10G-SFPP-LRM-ST SFP+ Transceiver Module - 10GBase-LRM Retail",0,1.00,"I/O Card                      >Network Accessories",images/237961.jpg
237962,10G-SFPP-SR-ST,"StarTech AC 10G-SFPP-SR-ST SFP+ Transceiver Module - 10GBase-SR Retail",0,1.00,"I/O Card                      >Network Accessories",images/237962.jpg
237963,40G-QSFP-LR4-ST,"StarTech AC 40G-QSFP-SR4-ST QSFP+ Transceiver Module - 40GBase-LR4 Retail",0,1.00,"I/O Card                      >Network Accessories",images/237963.jpg
237964,40G-QSFP-SR4-ST,"StarTech AC 40G-QSFP-SR4-ST SFP+ Transceiver Module - 40GBase-SR4 Retail",0,1.00,"I/O Card                      >Network Accessories",images/237964.jpg
237965,40GBASE-LR4-ST,"StarTech AC 40GBASE-LR4-ST QSFP+ Transceiver Module - 40GBase-LR4 Retail",0,1.00,"I/O Card                      >Network Accessories",images/237965.jpg
237966,44W4408-ST,"StarTech AC 44W4408-ST SFP+ Transceiver Module - 10GBase-SR Retail",0,1.00,"I/O Card                      >Network Accessories",images/237966.jpg
237967,57-0000075-01-ST,"StarTech AC 57-0000075-01-ST SFP+ Transceiver Module - 10GBase-SR Retail",0,1.00,"I/O Card                      >Network Accessories",images/237967.jpg
237968,57-0000076-01-ST,"StarTech AC 57-0000076-01-ST SFP+ Transceiver Module - 10GBase-LR Retail",0,1.00,"I/O Card                      >Network Accessories",images/237968.jpg
237969,95Y0549-ST,"StarTech AC 95Y0549-ST SFP Transceiver Module - 10 100 1000 Retail",0,1.00,"I/O Card                      >Network Accessories",images/237969.jpg
237970,AOCSFP10G2ME,"StarTech CB AOCSFP10G2ME 2 m (6.6ft) SFP+ Active Optical Cable Retail",0,4.00,"Cables>External IDE",images/237970.jpg
237971,AOCSFP10G3ME,"StarTech CB AOCSFP10G3ME 3 m (9.8ft) SFP+ Active Optical Cable Retail",0,4.00,"Cables>External IDE",images/237971.jpg
237972,AOCSFP10G5ME,"StarTech CB AOCSFP10G5ME 5 m (16.4ft) SFP+ Active Optical Cable Retail",0,4.00,"Cables>External IDE",images/237972.jpg
237973,AR-SFP-10G-T-ST,"StarTech AC AR-SFP-10G-T-ST SFP+ Transceiver Module - 10GBASE-T Retail",0,1.00,"I/O Card                      >Network Accessories",images/237973.jpg
237974,BRSFP-1GECOPR-ST,"StarTech AC BRSFP-1GECOPR-ST SFP Transceiver Module - 10 100 1000 Retail",0,1.00,"I/O Card                      >Network Accessories",images/237974.jpg
237975,CG-ST,"StarTech AC CG-ST SFP Transceiver Module - 1000Base-TX Retail",0,1.00,"I/O Card                      >Network Accessories",images/237975.jpg
237976,CTPSFP1GELXS,"StarTech AC CTPSFP1GELXS SFP Transceiver Module - 1000Base-LX Retail",0,1.00,"I/O Card                      >Network Accessories",images/237976.jpg
237977,CTPSFP1GESXS,"StarTech AC CTPSFP1GESXS SFP Transceiver Module - 1000Base-SX Retail",0,1.00,"I/O Card                      >Network Accessories",images/237977.jpg
237978,CTPSFP1GETST,"StarTech AC CTPSFP1GETST SFP Transceiver Module - 1000Base-T Retail",0,1.00,"I/O Card                      >Network Accessories",images/237978.jpg
237979,DACSFP10G1M,"StarTech CB DACSFP10G1M 1 m (3.3ft) SFP+ Direct-Attach Twinax Cable Retail",0,2.00,"Cables>External IDE",images/237979.jpg
237980,DACSFP10G2M,"StarTech CB DACSFP10G2M 2 m (6.6ft) SFP+ Direct-Attach Twinax Cable Retail",0,2.00,"Cables>External IDE",images/237980.jpg
237981,DACSFP10G3M,"StarTech CB DACSFP10G3M 3 m (9.8ft) SFP+ Direct-Attach Twinax Cable Retail",0,2.00,"Cables>External IDE",images/237981.jpg
237982,E1MG-TX-ST,"StarTech AC E1MG-TX-ST SFP Transceiver Module - 10 100 1000Base-TX Retail",0,1.00,"I/O Card                      >Network Accessories",images/237982.jpg
237984,EG3B0000086-ST,"StarTech AC EG3B0000086-ST SFP Transceiver Module - 1000Base-SX Retail",0,1.00,"I/O Card                      >Network Accessories",images/237984.jpg
237985,EG3C0000087-ST,"StarTech AC EG3C0000087-ST SFP Transceiver Module - 10 100 1000Base-TX Retail",0,1.00,"I/O Card                      >Network Accessories",images/237985.jpg
237986,EG3D0000086-ST,"StarTech AC EG3D0000086-ST SFP Transceiver Module - 1000Base-SX Retail",0,1.00,"I/O Card                      >Network Accessories",images/237986.jpg
237987,EW3A0000712-ST,"StarTech AC EW3A0000712-ST SFP Transceiver Module - 1000Base-LX Retail",0,1.00,"I/O Card                      >Network Accessories",images/237987.jpg
237988,G166SVXSC,"MSI VCX GTX 1660 Super Ventus XS OC GeForce GTX 1660 SUPER VENTUS XS OC 6GB",0,3.00,"Video Cards>Video Card 6GB",images/237988.jpg
237990,EW3P0000559-ST,"StarTech AC EW3P0000559-ST SFP Transceiver Module - 1000Base-LX Retail",0,1.00,"I/O Card                      >Network Accessories",images/237990.jpg
237991,EW3Z0000587-ST,"StarTech AC EW3Z0000587-ST SFP Transceiver Module - 1000Base-LX Retail",0,1.00,"I/O Card                      >Network Accessories",images/237991.jpg
237992,J9151A-BX-U-ST,"StarTech AC J9151A-BX-U-ST SFP+ Transceiver Module - 10GBase-BX (Upstream)",0,1.00,"I/O Card                      >Network Accessories",images/237992.jpg
237993,J9153A-ST,"StarTech AC J9153A-ST SFP+ Transceiver Module - 10GBase-ER Retail",0,1.00,"I/O Card                      >Network Accessories",images/237993.jpg
237994,JD094B-BX60-D-ST,"StarTech AC JD094B-BX60-D-ST SFP+ Transceiver Module - 10GBase-BX (Downstream)",0,1.00,"I/O Card                      >Network Accessories",images/237994.jpg
237995,JD094B-BX60-U-ST,"StarTech AC JD094B-BX60-U-ST SFP+ Transceiver Module - 10GBase-BX (Upstream)",0,1.00,"I/O Card                      >Network Accessories",images/237995.jpg
237996,JG234A-ST,"StarTech AC JG234A-ST SFP+ Transceiver Module - 10GBase-ER Retail",0,1.00,"I/O Card                      >Network Accessories",images/237996.jpg
237997,CP-9020182-NA,"Corsair Power Supply CP-9020182-NA SF600 600W 80 Plus Platinum Retail",0,4.41,"Power Supply>Power Supply SFX",images/237997.jpg
237998,JL563A-ST,"StarTech AC JL563A-ST SFP+ Transceiver Module - 10 100 1000 10000 Retail",0,1.00,"I/O Card                      >Network Accessories",images/237998.jpg
237999,LX-ST,"StarTech AC LX-ST SFP Transceiver Module - 1000Base-LX Retail",0,1.00,"I/O Card                      >Network Accessories",images/237999.jpg
238000,PLUS-LR-ST,"StarTech AC PLUS-LR-ST SFP+ Transceiver Module - 10GBase-LR Retail",0,1.00,"I/O Card                      >Network Accessories",images/238000.jpg
238001,PLUS-SR-ST,"StarTech AC PLUS-SR-ST SFP+ Transceiver Module - 10GBase-SR Retail",0,1.00,"I/O Card                      >Network Accessories",images/238001.jpg
238002,PLUS-T-ST,"StarTech AC PLUS-T-ST SFP+ Transceiver Module - 100 1000 10000Base-TX Retail",0,1.00,"I/O Card                      >Network Accessories",images/238002.jpg
238003,QSFP-40G-ESR4-ST,"StarTech AC QSFP-40G-ESR4-ST QSFP+ Transceiver Module - 40GBase-SR4 Retail",0,1.00,"I/O Card                      >Network Accessories",images/238003.jpg
238004,QSFP-40G-LR4-AR-ST,"StarTech AC QSFP-40G-LR4-AR-ST SFP+ Transceiver Module - 40GBase-LR4 Retail",0,1.00,"I/O Card                      >Network Accessories",images/238004.jpg
238005,QSFP-40G-XSR4-AR-ST,"StarTech AC QSFP-40G-XSR4-AR-ST SFP+ Transceiver Module - 40GBase-SR4 Retail",0,1.00,"I/O Card                      >Network Accessories",images/238005.jpg
238006,QSFP-40GE-LR4-ST,"StarTech AC QSFP-40GE-LR4-ST QSFP+ Transceiver Module - 40GBase-LR4 Retail",0,1.00,"I/O Card                      >Network Accessories",images/238006.jpg
238007,QSFP40GER4ES,"StarTech AC QSFP40GER4ES SFP+ Transceiver Module - 40GBase-ER4Q Retail",0,5.00,"I/O Card                      >Network Accessories",images/238007.jpg
238008,SKC600/512G,"Kingston SSD SKC600 512G 512G KC600 2.5 Retail",0,1.00,"Solid State Drive>Solid State Drive - Client",images/238008.jpg
238009,SKC600/256G,"Kingston SSD SKC600 256G 256G KC600 2.5 Retail",471,1.00,"Solid State Drive>Solid State Drive - Client",images/238009.jpg
238010,CMK128GX4M4A2666C16,"Corsair ME CMK128GX4M4A2666C16 128GB DDR4 2666 Unbuffered Vengeance LPX Black",0,2.20,"Memory>DDR4 SDRAM Unbuffered",images/238010.jpg
238011,RX10KMSFPST,"StarTech AC RX10KMSFPST SFP Transceiver Module - 1000Base-LX Retail",0,1.00,"I/O Card                      >Network Accessories",images/238011.jpg
238012,SFP-10G-BX-D-60-ST,"StarTech AC SFP-10G-BX-D-60-ST SFP+ Transceiver Module 10GBase-BX (Downstream)",0,1.00,"I/O Card                      >Network Accessories",images/238012.jpg
238013,SFP-10G-BX-U-60-ST,"StarTech AC SFP-10G-BX-U-60-ST SFP+ Transceiver Module - 10GBase-BX (Upstream)",0,1.00,"I/O Card                      >Network Accessories",images/238013.jpg
238014,SFP-10GB-BX-D-STA-ST,"StarTech AC SFP-10GB-BX-D-STA-ST SFP+ TransceiverModule 10GBase-BX(Downstream)",0,1.00,"I/O Card                      >Network Accessories",images/238014.jpg
238015,SFP-10GB-BX-U-STA-ST,"StarTech AC SFP-10GB-BX-U-STA-ST SFP+ Transceiver Module 10GBase-BX (Upstream)",0,1.00,"I/O Card                      >Network Accessories",images/238015.jpg
238018,SFP-TX-ST,"StarTech AC SFP-TX-ST SFP Transceiver Module - 10 100 1000Base-TX Retail",0,1.00,"I/O Card                      >Network Accessories",images/238018.jpg
238019,SFP1FEFXST,"StarTech AC SFP1FEFXST SFP Transceiver Module - 100Base-FX Retail",0,1.00,"I/O Card                      >Network Accessories",images/238019.jpg
238020,SFP1GELHST,"StarTech AC SFP1GELHST SFP Transceiver Module - 1000Base-ZX Retail",0,1.00,"I/O Card                      >Network Accessories",images/238020.jpg
238021,SFPFE20KT3R5,"StarTech AC SFPFE20KT3R5 SFP Transceiver Module - 100Base-BX10-U (Upstream)",0,1.00,"I/O Card                      >Network Accessories",images/238021.jpg
238022,SFPFE20KT5R3,"StarTech AC SFPFE20KT5R3 SFP Transceiver Module - 100Base-BX10-D (Downstream)",0,1.00,"I/O Card                      >Network Accessories",images/238022.jpg
238023,SFPGE10KT3R4,"StarTech AC SFPGE10KT3R4 SFP Transceiver Module - 1000Base-BX10-U (Upstream)",0,1.00,"I/O Card                      >Network Accessories",images/238023.jpg
238024,SFPGE10KT3R5,"StarTech AC SFPGE10KT3R5 SFP Transceiver Module - 1000Base-BX10-U (Upstream)",0,1.00,"I/O Card                      >Network Accessories",images/238024.jpg
238025,BPU-340MS-BLACK,"iStarUSA AC BPU-340MS-BLACK 3x5.25 to 4x3.5 2.5 12Gb s HDD SSD HS Rack BK",0,4.00,"Accessories>Hard Drive Accessories",images/238025.jpg
238026,WNG1810-P123UB,"iStarUSA AC WNG1810-P123UB 18U 1000mm Depth RM SV Cabinet w 1U 2U 3U Brown Box",0,387.00,Accessories>Accessories,images/238026.jpg
238027,WNG1810-DWR2CM2UB,"iStarUSA AC WNG1810-DWR2CM2UB 18U 1000mm Depth RM SV Cabinet w 2U Brown Box",0,387.00,Accessories>Accessories,images/238027.jpg
238028,WNG1810-DWR3CM2UB,"iStarUSA AC WNG1810-DWR3CM2UB 18U 1000mm Depth RM SV Cabinet w 3U Brown Box",0,387.00,Accessories>Accessories,images/238028.jpg
238030,WNG1810-KBR1CM1U,"iStarUSA AC WNG1810-KBR1CM1U 18U 1000mm Depth RM SV Cabinet w 1U CB Brown Box",0,387.00,Accessories>Accessories,images/238030.jpg
238031,WNG1810-SF96B1CM1U,"iStarUSA AC WNG1810-SF96B1CM1U 18U 1000mm Depth RM SV Cabinet w 1U CB BrownBox",0,387.00,Accessories>Accessories,images/238031.jpg
238032,ZK507-W,"Optoma PJ ZK507-W 4K UHD 5000lm 3840x2160 300000:1 1xHDMI2.0 1xHDMI1.4 1xVGA",0,41.00,Projector>Projector,images/238032.jpg
238036,CSE-417BE1C-R1K23JBOD,"Supermicro Csae CSE-417BE1C-R1K23JBOD 4U 72x2.5HS SAS SATA 1200W Black Retail",0,170.00,Cases>Server,images/238036.jpg
238037,VA24EHE,"ASUS LED VA24EHE 23.8 FHD IPS 1920x1080 16:9 100000000:1 HDMI D-Sub DVI-D RTL",0,14.00,"Monitors/LCD>LCD 23 to 25 inches",images/238037.jpg
238038,BX-CTA26,"Optoma AC BX-CTA26 Motorized Standard Lens 1.2-1.73 For ZK Series Brown Box",0,3.52,"Accessories>Projector Accessory",images/238038.jpg
238039,MEM-DR464L-CL02-LR26,"Supermicro ME MEM-DR464L-CL02-LR26 64G 288Pin DR4 2666MHz 4rank CL19 Brown Box",0,1.00,"Memory>DDR4 SDRAM Registered",images/238039.jpg
238040,MEM-DR416L-CL01-ES26,"Supermicro ME MEM-DR416L-CL01-ES26 16G 260Pin DR4 2666MHz 2rank CL19 Brown Box",0,1.00,"Memory>DDR4 SDRAM SODIMM",images/238040.jpg
238041,SSE-F3548S,"Supermicro SSE-F3548S 1U 48Port 25GbE 10GbE Top of Rack Switch (Stand-alone)",0,19.60,"Network Device>Switches",images/238041.jpg
238043,WNG2710-P123UB,"iStarUSA AC WNG2710-P123UB 27U 1000mm Depth RM SV Cabinet w 1U 2U 3U Brown Box",0,788.00,Accessories>Accessories,images/238043.jpg
238044,WNG2710-DWR2CM2UB,"iStarUSA AC WNG2710-DWR2CM2UB 27U 1000mm Depth RM SV Cabinet w 2U Brown Box",0,788.00,Accessories>Accessories,images/238044.jpg
238045,WNG2710-DWR3CM2UB,"iStarUSA AC WNG2710-DWR3CM2UB 27U 1000mm Depth RM SV Cabinet w 3U Brown Box",0,788.00,Accessories>Accessories,images/238045.jpg
238047,WNG2710-KBR1CM1U,"iStarUSA AC WNG2710-KBR1CM1U 27U 1000mm Depth RM SV Cabinet w 1U CB Brown Box",0,788.00,Accessories>Accessories,images/238047.jpg
238048,WNG2710-SF96B1CM1U,"iStarUSA AC WNG2710-SF96B1CM1U 27U 1000mm Depth RM SV Cabinet w 1U CB BrownBox",0,788.00,Accessories>Accessories,images/238048.jpg
238054,WNG3210-P123UB,"iStarUSA AC WNG3210-P123UB 32U 1000mm Depth RM SV Cabinet w 1U 2U 3U Brown Box",0,912.00,Accessories>Accessories,images/238054.jpg
238055,WNG3210-DWR2CM2UB,"iStarUSA AC WNG3210-DWR2CM2UB 32U 1000mm Depth RM SV Cabinet w 2U Sliding",0,912.00,Accessories>Accessories,images/238055.jpg
238056,WD1880-D416,"iStarUSA AC WD1880-D416 18U 800mm Depth Simple SV Rack w 4U Compact Stylish RM",0,203.00,Accessories>Accessories,images/238056.jpg
238057,WNG3210-DWR3CM2UB,"iStarUSA AC WNG3210-DWR3CM2UB 32U 1000mm Depth RM SV Cabinet w 3U Sliding",0,912.00,Accessories>Accessories,images/238057.jpg
238058,WD1880-D314MATX,"iStarUSA AC WD1880-D314MATX 18U 800mm Simple ServerRack w 3U Compact RM ATX PS",0,203.00,Accessories>Accessories,images/238058.jpg
238060,WNG3210-KBR1CM1U,"iStarUSA AC  WNG3210-KBR1CM1U 32U 1000mm Depth RM SV Cabinet w 1U CB Brown Box",0,912.00,Accessories>Accessories,images/238060.jpg
238061,WNG3210-SF96B1CM1U,"iStarUSA AC WNG3210-SF96B1CM1U 32U 1000mm Depth RM SV Cabinet w 1U CB BrownBox",0,912.00,Accessories>Accessories,images/238061.jpg
238065,WD1880-D313SEMATX,"iStarUSA AC WD1880-D313SEMATX 18U 800mm Server Rack w 3U Compact RM ATX PS",0,203.00,Accessories>Accessories,images/238065.jpg
238067,WOR2211-P123U,"iStarUSA AC WOR2211-P123U 22U 1100mm Adjustable Open-frame SV Rack w 1U 2U 3U",0,77.00,Accessories>Accessories,images/238067.jpg
238068,WD1880-D213MATX,"iStarUSA AC WD1880-D213MATX 18U 800mmDepth Simple SV Rack W 2U Compact SV mATX",0,203.00,Accessories>Accessories,images/238068.jpg
238069,WD1880-D214MATX,"iStarUSA AC WD1880-D214MATX 18U 800mmDepth Simple SV Rack w 2U Compact mATX RM",0,203.00,Accessories>Accessories,images/238069.jpg
238075,VID2VGATV3,"StarTech AC VID2VGATV3 Composite to VGA Video Converter 1920x1200 NTSC and PAL",0,1.00,"Accessories>Video Card Accessories",images/238075.jpg
238078,SFP1GETST,"StarTech AC SFP1GETST Juniper Compatible SFP Transceiver Module 1000Base-T",0,1.00,"I/O Card                      >Network Accessories",images/238078.jpg
238079,BDR-XS07UHD,"Pioneer Slim BDRW DVDRW BDR-XS07UHD EXT 6x USB 3.1 SP 4k Ultra Hd Blu-Ray",11,1.00,"Optical Drive>Blue Ray Writer Player",images/238079.jpg
238080,SFP-10GB-BX-U-20-ST,"StarTech AC SFP-10GB-BX-U-20-ST MSA Compliant SFP+TransceiverModule 10GBase-BX",0,1.00,"I/O Card                      >Network Accessories",images/238080.jpg
238081,BDR-XS07S,"Pioneer Slim BDRW DVDRW BDR-XS07S EXT 6x USB 3.1 SP BDXL And M-Disc Format Rtl",99,1.00,"Optical Drive>Blue Ray Writer Player",images/238081.jpg
238083,BDR-XD07UHD,"Pioneer Slim BDRW DVDRW BDR-XD07UHD EXT 6x USB3 SP 4K Ultra HD Blu-Ray Playback",29,1.00,"Optical Drive>Blue Ray Writer Player",images/238083.jpg
238084,BDR-XD07B,"Pioneer Slim BDRW DVDRW BDR-XD07B EXT 6x USB3 SP BDXL And M-Disc Format Retail",267,1.00,"Optical Drive>Blue Ray Writer Player",images/238084.jpg
238085,BDR-2212,"Pioneer Slim BDRW DVDRW BDR-2212 16xý Supports BDXL And M-Disc Format Retail",72,1.63,"Optical Drive>Blue Ray Writer Player",images/238085.jpg
238086,MBD-H11DSI-NT-O(3YR),"Supermicro MB MBD-H11DSI-NT-O(3YR) Dual AMD EPYC7001 7002 SocketSP3 E-ATX RTL",0,3.00,"Motherboards>Socket 370",images/238086.jpg
238087,MBD-H11DSI-NT-B(3YR),"Supermicro MB MBD-H11DSI-NT-B(3YR) Dual AMD EPYC7001 7002 SocketSP3 2TB E-ATX",0,3.00,"Motherboards>Socket 370",images/238087.jpg
238088,CSE-213AC-R1K23LPB(3YR),"Supermicro CS CSE-213AC-R1K23LPB(3YR) 2U E-ATX ATX 16x2.5hot-swap SAS SATA",0,90.00,"Cases>Mid-Tower (ATX)",images/238088.jpg
238089,MD32GK2D4320016XR,"PNY Memory MD32GK2D4320016XR 32GB XLR8 Gaming DDR4 3200MHz Desktop Memory Kit",1,1.00,"Memory>DDR4 SDRAM Registered",images/238089.jpg
238090,MD8GSD31600NHS,"PNY Memory MD8GSD31600NHS 8GB DDR3 1600MHz Notebook Memory Retail",0,1.00,"Memory>DDR4 SDRAM Registered",images/238090.jpg
238091,RXGETSFPST,"StarTech AC RXGETSFPST Juniper RX-GET-SFP SFP Transceiver Module 1000Base-T",0,1.00,"I/O Card                      >Network Accessories",images/238091.jpg
238092,RXFXSMSFPST,"StarTech AC RXFXSMSFPST Juniper RX-FXSM-SFP SFP TransceiverModule 100Base-LX10",0,1.00,"I/O Card                      >Network Accessories",images/238092.jpg
238093,MN16GSD42666,"PNY Memory MN16GSD42666 16GB DDR4 2666MHz Notebook Memory Retail",0,1.00,"Memory>DDR4 SDRAM Registered",images/238093.jpg
238094,MN8GSD42666,"PNY Memory MN8GSD42666 8GB DDR4 2666MHz Notebook Memory Retail",0,1.00,"Memory>DDR4 SDRAM Registered",images/238094.jpg
238095,MN4GSD42666,"PNY Memory MN4GSD42666 4GB DDR4 2666MHz Notebook Memory Retail",0,1.00,"Memory>DDR4 SDRAM Registered",images/238095.jpg
238096,RX70KMSFPST,"StarTech AC RX70KMSFPST Juniper Compatible SFP Transceiver Module 1000Base-ZX",0,1.00,"I/O Card                      >Network Accessories",images/238096.jpg
238097,0231A0A6-ST,"StarTech AC 0231A0A6-ST SFP+ Transceiver Module - 10GBase-SR Retail",0,1.00,"I/O Card                      >Network Accessories",images/238097.jpg
238098,RX550MSFPST,"StarTech AC RX550MSFPST Juniper RX-550M-SFP SFP Transceiver Module 1000Base-SX",0,1.00,"I/O Card                      >Network Accessories",images/238098.jpg
238099,0231A0A8-ST,"StarTech AC 0231A0A8-ST SFP+ Transceiver Module - 10GBase-LR Retail",0,1.00,"I/O Card                      >Network Accessories",images/238099.jpg
238100,10050-ST,"StarTech AC 10050-ST SFP Transceiver Module - 10 100 1000 Retail",0,1.00,"I/O Card                      >Network Accessories",images/238100.jpg
238101,NC0300U-Q28877A,"Shuttle SY NC0300U-Q28877A NC03U Celeron 3865U 2x4GB RAM 500GB SSD W10 IOT",0,6.00,"Systems/Barebones>Intel Celeron Barebone",images/238101.jpg
238102,NC0300U-Q28877B,"Shuttle SY NC0300U-Q28877B NC03U Celeron 3865U 2x4GB RAM 250GB SSD W10 IOT RTL",0,6.00,"Systems/Barebones>Intel Celeron Barebone",images/238102.jpg
238103,ZH406,"Optoma PJ ZH406 4500 Laser Lumens 1080p 300000:1 1.6x zoom HDMI VGA USB White",0,19.00,Projector>Projector,images/238103.jpg
238104,ZH406ST,"Optoma PJ ZH406ST 1080p 4200 Laser Lumens 300000:1 HDMI VGA USB White BrownBox",0,19.00,Projector>Projector,images/238104.jpg
238105,3013936-E2-ST,"StarTech AC 3013936-E2-ST Citrix3013936-E2 QSFP+ TransceiverModule 40GBase-SR4",0,1.00,"I/O Card                      >Network Accessories",images/238105.jpg
238107,10320-ST,"StarTech AC 10320-ST Extreme Networks 10320 SFP Transceiver Module 40GBase-LR4",0,1.00,"I/O Card                      >Network Accessories",images/238107.jpg
238111,WSP-Q40GLR4L-ST,"StarTech AC WSP-Q40GLR4L-ST Cisco Compatible QSFP+TransceiverModule 40GBaseIR4",0,1.00,"I/O Card                      >Network Accessories",images/238111.jpg
238113,ZU500UST,"Optoma PJ ZU500UST WUXGA 1920x1200 5000lumens 100000:1 HDMI VGA USB Brown box",0,34.00,Projector>Projector,images/238113.jpg
238115,VID2HDCON2,"StarTech AC VID2HDCON2 S-Video or Composite to HDMI Converter w Audio 720p RTL",0,2.00,Accessories>Accessories,images/238115.jpg
238116,US2GC30,"StarTech AC US2GC30 USB3.0 Type-C to 2.5 Gigabit Ethernet Adapter 2.5GBASE-T",0,1.00,Accessories>Accessories,images/238116.jpg
238117,10051-ST,"StarTech AC 10051-ST SFP Transceiver Module - 1000Base-SX Retail",0,1.00,"I/O Card                      >Network Accessories",images/238117.jpg
238118,10052-ST,"StarTech AC 10052-ST SFP Transceiver Module - 1000Base-LX Retail",0,1.00,"I/O Card                      >Network Accessories",images/238118.jpg
